ELEMENT_GLOBAL_ID	SIMGLOBAL_ID	SIMNOTE
849268	849282	includes forests higher in elevation that are dominated by <i>Tsuga mertensiana, Abies amabilis, Pinus contorta var. murrayana, Abies concolor, Abies magnifica</i>, and <i>Populus tremuloides</i>.
857338	857345	
857338	857556	
857338	857571	
857338	857258	
848861	848848	also occurs in cold desert regions but is dominated by shrub species.
683371	687946	of the Buck Creek serpentine site in NC, was combined with this related Virginia vegetation in the description in Grossman et al. (1994).
848861	848823	also includes salt-tolerant herbaceous wetlands, but occurs east of the Continental Divide on the Great Plains.
849192	849198	occurs farther west with an understory of more mixed grasses.
849198	849192	is found to the east of this group and contains an understory dominated by tallgrass species.
849207	837682	occurs to the east of the range of this group. It can be similar in structure, ranging from very open to slightly closed because of to fire suppression. Unlike G329, which occurs in patches across its range, G181 historically occurred as a matrix type across the eastern tallgrass region of the Great Plains.
848779	833225	
848779	837122	
848779	837149	
848779	849347	
837734	856717	
857613	857675	
833225	848779	
837122	848779	
837122	849347	
837272	849107	
837180	857091	
878797	878775	of the Appalachian regions.
689240	688342	
686555	836282	mountain ponds from the Central Appalachians.
684878	684280	
841776	840534	is also dominated by <i>Acacia greggii</i> and supports a similar assemblage of species; however, it chiefly occurs on sideslopes and typically supports less <i>Acacia greggii</i> cover.
769233	835329	also supports an open canopy of <i>Pinus ponderosa</i>, sparse to non-existent shrub strata, and a fairly sparse understory; however, <i>Poa fendleriana</i> is common in the relatively well-developed graminoid layer.
769233	686298	also supports an open canopy of <i>Pinus ponderosa</i>, lacks shrub strata, and has a fairly sparse understory; however, <i>Bouteloua gracilis</i> is common in a relatively well-developed graminoid layer.
689068	686619	also supports an open canopy of <i>Pinus edulis</i> and <i>Juniperus osteosperma</i> and a well-developed graminoid layer that is dominated by <i>Bouteloua gracilis</i> rather than <i>Poa fendleriana</i>.
683300	794980	is codominated by <i>Pinus edulis</i> rather than <i>Pinus monophylla</i>.
841827	684441	
841827	687812	supports a pinyon-juniper canopy and a strong <i>Purshia stansburiana</i> component in the shrub layers, but <i>Pinus edulis</i> rather than <i>Pinus monophylla</i> codominates the canopy.
791954	758193	also occurs on steep, eroded talus slopes and can share a somewhat similar composition of shrub species, but supports a notable amount of <i>Pinus edulis</i> and <i>Juniperus osteosperma</i>.
848769	932911	
856737	932911	
933911	802102	
933911	687323	
687753	684185	
687753	932237	
849207	856641	
856954	857005	
848835	858291	occurs further north along the Aleutian Islands and in the arctic and boreal climes.
858824	858815	occurs on more typical Piedmont headwater streams.
686886	685028	dominant matrix red spruce forest type within West Virginia; lacks dense evergreen rhododendron shrub layer
684240	684974	
841994	841993	
849282	849252	also occurs at high elevations, but only in the colder interior mountains, and has Rocky Mountain, not Pacific Northwest Coastal, species.
849282	849268	occurs at lower elevations, is dominated by lower elevation conifer and deciduous tree species, and is not tolerant of snow.
683348	892953	
849282	857292	currently houses the Pacific Northwest <i>Salix commutata</i> and <i>Salix farriae</i> low-statured montane shrublands that may be adjacent to forested riparian types in G507.
857571	857338	
857571	857345	
857571	857556	
689739	933845	
857571	857258	
857345	857338	
857345	857556	
857345	857571	
685300	932236	
857345	857258	
856954	856963	
881407	881410	
836597	836605	
849336	857050	
856641	856756	
836605	833210	
836605	856717	
857662	849126	
857662	857191	
857662	857406	
848823	857050	is similar but less saline.
688894	857230	
688158	857230	
685535	857716	
833240	848739	
833241	848739	
836963	848739	
836963	858170	
836976	848739	
836976	858170	
893408	687693	
833244	858170	
836772	857627	
688578	932252	
857005	849383	
686414	932250	
849293	837682	
856963	836914	
856963	856995	
856963	857005	
856717	837734	
856717	837771	
686007	932237	
856717	857005	
857556	857338	
857556	857345	
684684	933803	
857556	857571	
689672	685623	
849252	849282	
849282	849275	
684684	933817	
684684	933831	
848795	857274	
848795	857308	
857230	685206	
857230	688894	
857230	688158	
836914	856995	
836914	856963	
857716	685535	
857235	857292	includes riparian shrublands that occur at high elevations and are dominated by more montane species, for example <i>Salix monticola</i>.
857252	848810	
857258	857274	is lower in elevation (montane to subalpine) and may overlap slightly but has a different suite of dominant species than G520.
857258	857571	is similar in structure but does not contain wetland associations.
857258	857338	is similar in structure but does not contain wetland associations.
857258	857345	is similar in structure but does not contain wetland associations.
849107	837272	includes temperate aquatic beds east of the 100th meridian.
856676	856669	includes fens (organic soils &gt;40 cm deep) with strong groundwater influence, bathed in minerotrophic water and pH &gt;5.5.
856676	856688	includes fens (organic soils &gt;40 cm deep) with middle and southern Rocky Mountain species, not Pacific Northwest species, such as <i>Picea sitchensis, Pinus contorta var. contorta</i>, or <i>Tsuga mertensiana</i>.
856702	856688	includes wet peatlands that have deep peat and are therefore less influenced by groundwater, or occur in non-calcareous bedrock; mineral influences are much less and pH of soil water is more neutral than in the alkaline fens.
857345	837646	
856702	856676	covers poor fens in the Pacific Northwest with species such as <i>Chamaecyparis nootkatensis, Pinus contorta var. contorta, Picea sitchensis</i>, and <i>Tsuga heterophylla</i>.
856702	856669	covers calcareous and other alkaline fens but with Pacific Northwest species such as <i>Myrica gale</i>.
837180	857034	
857274	857308	
858815	684003	is an equivalent community of somewhat larger, more alluvial floodplains.
858815	689938	may occur in the same habitat but is a highly impacted version of this forest that occurs on old farm fields and other second-growth areas.
858815	858824	is a rare community of similarly small floodplains on dense clay soils.
849275	849242	is a similar saturated, forested group, but occurs in the interior with Rocky Mountain indicator species.
849275	849268	has more aerated / less saturated, more well-drained soils, prone to riverine saturation flooding.
849275	849282	has more aerated / less saturated, more well-drained soils.
849347	837122	
849347	837138	
849347	837149	
849347	857091	
837856	857338	
857208	857235	has similar physiognomy and wetland hydrology but is comprised of Rocky Mountain and other inland species.
848795	856661	differs in being composed of upland vegetation that can have more woody vegetation.
848795	848835	differs in being a saltwater or brackish water wetland.
849126	849164	occurs above treeline.
849126	849141	occurs in the Pacific Northwest mountains.
849126	849179	occurs above treeline in the Pacific Northwest mountains.
849141	849164	occurs above treeline.
849141	849179	occurs above treeline in the Pacific Northwest mountains.
856995	836914	
857017	856954	
857421	837682	
857050	848823	
857050	857066	
857050	857091	
857066	857077	
857785	849088	
856661	848795	is a wetland type that may occur as rings around ponds in sand dunes, but are reliant on high water table.
848835	848795	upper parts of salt marsh have some similarities to freshwater marshes.
848805	849080	
849126	857191	
849126	857406	
849126	857662	
857191	857406	
857191	857662	
849164	849126	
849164	849141	
849164	849179	
849314	839432	
849329	857357	
858379	689695	
858379	683668	
858379	685486	
859615	821455	
859615	689571	is a presumably less acidic and more mesic (?) but related association.
859615	685135	is another somewhat conceptual but related association.
689531	887171	
833262	833266	occurs at higher elevations codominated by mountain hemlock.
833262	833261	occurs at lower and warmer elevations within the southern range of G241.
688808	684534	
833261	833262	is indicated by presence of <i>Abies amabilis</i>, and occurs at higher elevations.
684967	890146	
686932	890136	
687798	685044	
687798	689354	
690025	890146	
885454	687320	
860248	860272	Polar vegetation may extend southward into the subarctic mountain regions.
878775	878797	of interior regions west of the Appalachians.
833267	877313	
857005	837743	
849383	837743	
837087	889709	
833271	833269	
833204	833254	occurs at higher and cooler elevations in the Klamath Mountains and Sierra Nevada foothills, and has entirely different conifer species.
